@relation training_data_sample_1000-weka.filters.unsupervised.attribute.Remove-R1

@attribute max_freq numeric
@attribute coeff1 numeric
@attribute coeff2 numeric
@attribute coeff3 numeric
@attribute coeff4 numeric
@attribute label {drop,fall,false}

@data
40.002803,40.002803,0.0178,0.019138,0.0178,false
39.982926,39.982926,0.00201,0.040115,0.00201,false
39.962521,39.962521,0.01962,0.019305,0.01962,false
39.946852,39.946852,0.002442,0.000514,0.002442,false
39.963402,39.963402,0.019654,0.018424,0.019654,false
39.966156,39.966156,0.018951,0.020773,0.018951,false
39.965642,39.965642,0.019617,0.019855,0.019617,false
39.946981,39.946981,0.000861,0.000239,0.000861,false
39.945144,39.945144,0.001136,0.001598,0.001136,false
39.945309,39.945309,0,0,0,false
39.983387,39.983387,0.027211,0.000202,0.027211,false
39.98434,39.98434,0.000974,0.039435,0.000974,false
39.983387,39.983387,0.027211,0.000202,0.027211,false
39.965882,39.965882,0.018437,0.01914,0.018437,false
39.946742,39.946742,0.001013,0,0.001013,false
39.946742,39.946742,0,0.001433,0,false
39.946026,39.946026,0.000716,0.000716,0.000716,false
39.965678,39.965678,0.020069,0.018936,0.020069,false
39.984614,39.984614,0.028364,0,0.028364,false
39.965696,39.965696,0.021998,0.01506,0.021998,false
39.97056,39.97056,0.020691,0.019925,0.020691,false
39.94654,39.94654,0.0015,0.00068,0.0015,false
39.985112,39.985112,0.027003,0.001708,0.027003,false
39.961546,39.961546,0.021016,0.01969,0.021016,false
39.969255,39.969255,0.020529,0.022955,0.020529,false
39.947844,39.947844,0.001333,0.001029,0.001333,false
39.948964,39.948964,0.00052,0.000716,0.00052,false
39.96726,39.96726,0.017506,0.01813,0.017506,false
39.963237,39.963237,0.0186,0.020096,0.0186,false
39.987089,39.987089,0.030176,0.000753,0.030176,false
39.982852,39.982852,0.029042,0.000404,0.029042,false
39.984413,39.984413,0.027937,0.000202,0.027937,false
39.94654,39.94654,0.001893,0.00068,0.001893,false
39.968817,39.968817,0.019927,0.020091,0.019927,false
40.001885,40.001885,0.018705,0.018223,0.018705,false
39.985682,39.985682,0.026049,0.000038,0.026049,false
39.944464,39.944464,0.001374,0.000514,0.001374,false
39.946062,39.946062,0.00068,0.002112,0.00068,false
39.946026,39.946026,0.000716,0.000716,0.000716,false
39.947458,39.947458,0.000716,0.000716,0.000716,false
39.967313,39.967313,0.019138,0.019138,0.019138,false
39.946264,39.946264,0.000755,0.000478,0.000755,false
39.946264,39.946264,0.000755,0.000478,0.000755,false
39.947697,39.947697,0.000755,0.000955,0.000755,false
39.967586,39.967586,0.020618,0.019889,0.020618,false
39.945254,39.945254,0.002337,0.000826,0.002337,false
39.96579,39.96579,0.018302,0.018828,0.018302,false
39.987752,39.987752,0.028272,0.000202,0.028272,false
39.987551,39.987551,0.001942,0.039156,0.001942,false
39.948395,39.948395,0.002649,0,0.002649,false
39.966609,39.966609,0.022898,0.023798,0.022898,false
39.944262,39.944262,0.001487,0.000643,0.001487,false
40.009731,40.009731,0.021156,0.021156,0.021156,false
40.030887,40.030887,0,0,0,false
39.965165,39.965165,0.019153,0.018423,0.019153,false
40.023298,40.023298,0.001011,0,0.001011,false
39.98502,39.98502,0.027085,0.000001,0.027085,false
39.986451,39.986451,0.027066,0,0.027066,false
39.966119,39.966119,0.019629,0.019377,0.019629,false
40.003958,40.003958,0.01843,0.018937,0.01843,false
39.966671,39.966671,0.018311,0.018827,0.018311,false
39.96735,39.96735,0.019671,0.018146,0.019671,false
39.946301,39.946301,0.000365,0.000514,0.000365,false
39.94654,39.94654,0.000882,0.000202,0.000882,false
39.945107,39.945107,0.000202,0.000202,0.000202,false
39.985019,39.985019,0.028079,0,0.028079,false
39.967074,39.967074,0.018906,0.019855,0.018906,false
39.965165,39.965165,0.019153,0.018423,0.019153,false
39.94722,39.94722,0.001013,0.000478,0.001013,false
39.944666,39.944666,0.000913,0.00112,0.000913,false
39.965164,39.965164,0.019855,0.019855,0.019855,false
39.946026,39.946026,0.000716,0.000716,0.000716,false
39.96588,39.96588,0.019868,0.019138,0.019868,false
39.947458,39.947458,0.000716,0.000716,0.000716,false
39.984543,39.984543,0.000755,0.037801,0.000755,false
40.003445,40.003445,0.018423,0.018423,0.018423,false
39.946026,39.946026,0.000716,0.000716,0.000716,false
39.945309,39.945309,0,0,0,false
39.982744,39.982744,0.027764,0.000512,0.027764,false
39.943858,39.943858,0.000716,0.002076,0.000716,false
39.945622,39.945622,0.000553,0.000716,0.000553,false
39.945309,39.945309,0,0,0,false
40.025901,40.025901,0.038055,0.00022,0.038055,false
39.970581,39.970581,0.018979,0.019504,0.018979,false
39.94665,39.94665,0.00264,0.000312,0.00264,false
39.9837,39.9837,0.026421,0.000514,0.026421,false
39.981936,39.981936,0.000845,0.039125,0.000845,false
39.943142,39.943142,0.000961,0,0.000961,false
39.942866,39.942866,0.000905,0.00068,0.000905,false
39.950727,39.950727,0.002844,0.003765,0.002844,false
39.969204,39.969204,0.018544,0.019707,0.018544,false
39.96889,39.96889,0.020704,0.018585,0.020704,false
39.945658,39.945658,0.000841,0.000276,0.000841,false
39.965202,39.965202,0.019385,0.018864,0.019385,false
39.964667,39.964667,0.020245,0.021121,0.020245,false
40.001553,40.001553,0.020434,0.018298,0.020434,false
39.983805,39.983805,0.029743,0.000071,0.029743,false
39.983807,39.983807,0.028395,0.001837,0.028395,false
39.963236,39.963236,0.019887,0.020976,0.019887,false
39.947642,39.947642,0.003368,0.001561,0.003368,false
39.953427,39.953427,0.002791,0.001285,0.002791,false
39.968581,39.968581,0.017916,0.018423,0.017916,false
39.969295,39.969295,0.020135,0.019136,0.020135,false
39.949681,39.949681,0.001065,0,0.001065,false
39.968819,39.968819,0.018401,0.019138,0.018401,false
40.024728,40.024728,0,0,0,false
40.024526,40.024526,0.000202,0.000202,0.000202,false
39.987001,39.987001,0.027463,0.000953,0.027463,false
39.968819,39.968819,0.018401,0.019138,0.018401,false
39.948726,39.948726,0.00078,0.000955,0.00078,false
39.966395,39.966395,0.020057,0.01822,0.020057,false
39.98768,39.98768,0.027265,0.000752,0.027265,false
39.969093,39.969093,0.019475,0.018935,0.019475,false
39.987443,39.987443,0.026374,0.000992,0.026374,false
40.005939,40.005939,0.018588,0.018386,0.018588,false
39.968176,39.968176,0.019224,0.018275,0.019224,false
39.94158,39.94158,0.001561,0.001561,0.001561,false
39.965218,39.965218,0.021006,0.020019,0.021006,false
39.983148,39.983148,0.027381,0.000441,0.027381,false
39.965955,39.965955,0.018548,0.019066,0.018548,false
39.946375,39.946375,0.001211,0.001396,0.001211,false
39.966671,39.966671,0.018666,0.017946,0.018666,false
39.966359,39.966359,0.018437,0.018662,0.018437,false
40.003205,40.003205,0.019379,0.01914,0.019379,false
39.965881,39.965881,0.019391,0.018184,0.019391,false
39.966119,39.966119,0.019878,0.018899,0.019878,false
39.946264,39.946264,0.000478,0.000955,0.000478,false
39.967589,39.967589,0.018699,0.018937,0.018699,false
39.94722,39.94722,0.001351,0,0.001351,false
39.946981,39.946981,0.000861,0.000239,0.000861,false
39.966836,39.966836,0.018662,0.018662,0.018662,false
39.967109,39.967109,0.020373,0.01989,0.020373,false
39.984888,39.984888,0.029238,0.000752,0.029238,false
39.987311,39.987311,0.029059,0.000382,0.029059,false
39.948964,39.948964,0.001029,0.000716,0.001029,false
39.968893,39.968893,0.018184,0.018661,0.018184,false
39.950397,39.950397,0.000912,0.000239,0.000912,false
39.965954,39.965954,0.018937,0.020975,0.018937,false
39.94283,39.94283,0.000239,0.000239,0.000239,false
39.965034,39.965034,0.020416,0.021084,0.020416,false
39.966709,39.966709,0.017055,0.018461,0.017055,false
39.986562,39.986562,0.02616,0.001392,0.02616,false
39.965476,39.965476,0.020078,0.019138,0.020078,false
39.946521,39.946521,0.002522,0.002498,0.002522,false
39.945254,39.945254,0.001857,0.001561,0.001857,false
39.967494,39.967494,0.020956,0.020678,0.020956,false
39.986724,39.986724,0.028614,0.000752,0.028614,false
39.98557,39.98557,0.027023,0.000953,0.027023,false
39.966395,39.966395,0.019354,0.019653,0.019354,false
39.965678,39.965678,0.019861,0.01934,0.019861,false
39.94654,39.94654,0.000882,0.000202,0.000882,false
39.945309,39.945309,0,0,0,false
39.98482,39.98482,0.025912,0.000202,0.025912,false
39.965404,39.965404,0.018425,0.019617,0.018425,false
39.948211,39.948211,0.001039,0.001469,0.001039,false
39.968303,39.968303,0.019891,0.019651,0.019891,false
39.948928,39.948928,0.001489,0.000275,0.001489,false
39.947403,39.947403,0.00207,0.000992,0.00207,false
39.948083,39.948083,0.001884,0.000312,0.001884,false
39.967314,39.967314,0.018424,0.018662,0.018424,false
39.946301,39.946301,0.001785,0.000441,0.001785,false
39.987238,39.987238,0.028639,0.000716,0.028639,false
39.984448,39.984448,0.029582,0.000571,0.029582,false
39.965146,39.965146,0.020251,0.019138,0.020251,false
39.946926,39.946926,0.002054,0.000588,0.002054,false
39.964906,39.964906,0.020966,0.019523,0.020966,false
39.986155,39.986155,0.029218,0.001061,0.029218,false
39.944207,39.944207,0.00155,0.000514,0.00155,false
39.950709,39.950709,0.005297,0.000183,0.005297,false
39.948836,39.948836,0.001396,0.001396,0.001396,false
39.947128,39.947128,0.002654,0.000643,0.002654,false
39.945695,39.945695,0.001423,0.00112,0.001423,false
39.961896,39.961896,0.020234,0.018938,0.020234,false
39.941158,39.941158,0.000209,0.000294,0.000209,false
39.982266,39.982266,0.028319,0.000331,0.028319,false
40.021721,40.021721,0.000836,0.000587,0.000836,false
39.96713,39.96713,0.018852,0.017927,0.018852,false
39.951425,39.951425,0.000534,0.000239,0.000534,false
39.987718,39.987718,0.026857,0.001194,0.026857,false
39.966835,39.966835,0.019867,0.019138,0.019867,false
39.946136,39.946136,0.000772,0.001084,0.000772,false
39.943583,39.943583,0.000748,0.000367,0.000748,false
39.985807,39.985807,0.028624,0.000644,0.028624,false
39.944666,39.944666,0.001553,0.000716,0.001553,false
39.946889,39.946889,0.002312,0.001029,0.002312,false
39.985569,39.985569,0.028365,0.000404,0.028365,false
40.007295,40.007295,0.019889,0.018386,0.019889,false
39.946981,39.946981,0.001194,0.000239,0.001194,false
39.966631,39.966631,0.020607,0.020844,0.020607,false
39.967586,39.967586,0.020618,0.019889,0.020618,false
39.944666,39.944666,0.000913,0.00112,0.000913,false
39.946925,39.946925,0.003029,0.000441,0.003029,false
39.965954,39.965954,0.019971,0.019065,0.019971,false
39.989186,39.989186,0.0262,0.000752,0.0262,false
39.949001,39.949001,0.002367,0.001157,0.002367,false
39.949479,39.949479,0.00132,0.001708,0.00132,false
39.970414,39.970414,0.019967,0.019595,0.019967,false
39.971149,39.971149,0.019915,0.01886,0.019915,false
39.967293,39.967293,0.019186,0.021286,0.019186,false
39.946136,39.946136,0.001165,0.000202,0.001165,false
39.967935,39.967935,0.021068,0.018659,0.021068,false
39.928153,39.928153,0.020541,0.020096,0.020541,false
39.947458,39.947458,0.001194,0.000239,0.001194,false
39.963603,39.963603,0.020344,0.019653,0.020344,false
39.981696,39.981696,0.028868,0.00013,0.028868,false
39.983605,39.983605,0.028544,0.002039,0.028544,false
39.984687,39.984687,0.028806,0.001431,0.028806,false
39.966597,39.966597,0.019152,0.019855,0.019152,false
39.948211,39.948211,0.001545,0.000992,0.001545,false
39.966835,39.966835,0.019144,0.019616,0.019144,false
39.947697,39.947697,0.000755,0.000955,0.000755,false
39.948175,39.948175,0,0,0,false
39.947458,39.947458,0.000716,0.000716,0.000716,false
39.986451,39.986451,0.027066,0,0.027066,false
39.966597,39.966597,0.019152,0.019855,0.019152,false
39.946026,39.946026,0.000716,0.000716,0.000716,false
39.946742,39.946742,0,0.001433,0,false
39.948175,39.948175,0,0,0,false
39.966835,39.966835,0.019144,0.019616,0.019144,false
39.986929,39.986929,0.026728,0,0.026728,false
39.948009,39.948009,0.000485,0.000239,0.000485,false
39.945824,39.945824,0.000514,0.000514,0.000514,false
39.966632,39.966632,0.020619,0.01989,0.020619,false
39.944262,39.944262,0.001825,0.000716,0.001825,false
39.945897,39.945897,0.001973,0.000918,0.001973,false
39.949405,39.949405,0.00102,0.000753,0.00102,false
39.968029,39.968029,0.019139,0.019377,0.019139,false
39.991549,39.991549,0.02927,0.000514,0.02927,false
39.986741,39.986741,0.029799,0.002053,0.029799,false
39.947017,39.947017,0.027214,0.038479,0.027214,false
39.964521,39.964521,0.020334,0.018735,0.020334,false
40.02218,40.02218,0.000552,0.000715,0.000552,false
39.963365,39.963365,0.019152,0.020223,0.019152,false
39.945107,39.945107,0.000202,0.000202,0.000202,false
39.946742,39.946742,0.001013,0,0.001013,false
39.946264,39.946264,0.000755,0.000478,0.000755,false
40.098663,40.098663,0.112238,0.036616,0.112238,false
40.212792,40.212792,0.16844,0.149741,0.16844,false
40.052695,40.052695,0.109985,0.129233,0.109985,false
39.985924,39.985924,0.018839,0.019717,0.018839,false
39.964481,39.964481,0.002493,0,0.002493,false
39.963067,39.963067,0.001797,0.001414,0.001797,false
39.96494,39.96494,0.000863,0.000863,0.000863,false
39.981171,39.981171,0.019553,0.018746,0.019553,false
40.000118,40.000118,0.028133,0.000825,0.028133,false
39.962682,39.962682,0.00122,0,0.00122,false
40.000944,40.000944,0.027083,0.000002,0.027083,false
39.983538,39.983538,0.019131,0.019131,0.019131,false
39.983095,39.983095,0.022066,0.018687,0.022066,false
39.984105,39.984105,0.020908,0.020028,0.020908,false
39.962351,39.962351,0,0,0,false
39.962351,39.962351,0,0,0,false
40.000635,40.000635,0.025617,0.000312,0.025617,false
39.979777,39.979777,0.018821,0.018821,0.018821,false
39.982052,39.982052,0.018827,0.019994,0.018827,false
39.961819,39.961819,0.000863,0.000863,0.000863,false
39.981812,39.981812,0.020012,0.019131,0.020012,false
39.961819,39.961819,0.000863,0.000863,0.000863,false
40.001642,40.001642,0.026329,0,0.026329,false
40.00078,40.00078,0.026453,0.00156,0.026453,false
39.980951,39.980951,0.019152,0.018269,0.019152,false
39.98251,39.98251,0.019682,0.019131,0.019682,false
39.980949,39.980949,0.019993,0.019993,0.019993,false
39.962682,39.962682,0.00122,0,0.00122,false
39.961856,39.961856,0.001897,0.000826,0.001897,false
40.021634,40.021634,0.019516,0.018269,0.019516,false
39.982677,39.982677,0.018269,0.018269,0.018269,false
40.003017,40.003017,0.027302,0.000348,0.027302,false
39.963783,39.963783,0.000441,0,0.000441,false
39.981265,39.981265,0.017534,0.016784,0.017534,false
40.005107,40.005107,0.02747,0.002699,0.02747,false
40.020916,40.020916,0.021688,0.02016,0.021688,false
39.983609,39.983609,0.021398,0.019642,0.021398,false
40.021486,40.021486,0.021728,0.017465,0.021728,false
40.04115,40.04115,0.000371,0.000476,0.000371,false
39.984144,39.984144,0.018465,0.019993,0.018465,false
39.980325,39.980325,0.020308,0.019993,0.020308,false
39.962406,39.962406,0.000731,0.002075,0.000731,false
39.96057,39.96057,0.000863,0.000863,0.000863,false
39.980014,39.980014,0.019682,0.020306,0.019682,false
39.964591,39.964591,0.001212,0.001212,0.001212,false
40.002503,40.002503,0.027686,0.000864,0.027686,false
39.982344,39.982344,0.019993,0.019993,0.019993,false
39.982032,39.982032,0.020096,0.020305,0.020096,false
39.959726,39.959726,0.002143,0.002001,0.002143,false
40.022015,40.022015,0.021512,0.022653,0.021512,false
39.982766,39.982766,0.018763,0.022067,0.018763,false
40.005895,40.005895,0.028325,0.001762,0.028325,false
39.982416,39.982416,0.020907,0.021717,0.020907,false
39.980892,39.980892,0.022097,0.020891,0.022097,false
39.982069,39.982069,0.020857,0.017221,0.020857,false
39.962902,39.962902,0.001635,0.001248,0.001635,false
39.999458,39.999458,0.001214,0.039126,0.001214,false
40.0178,40.0178,0.021177,0.019134,0.021177,false
39.978823,39.978823,0.018941,0.017573,0.018941,false
39.981447,39.981447,0.01756,0.020968,0.01756,false
39.982895,39.982895,0.020404,0.018744,0.020404,false
39.9846,39.9846,0.022242,0.01865,0.022242,false
39.978247,39.978247,0.023597,0.022102,0.023597,false
40.001268,40.001268,0.03168,0.004181,0.03168,false
39.962021,39.962021,0.000906,0.000588,0.000906,false
40.002742,40.002742,0.001879,0.038261,0.001879,false
40.001644,40.001644,0.025343,0,0.025343,false
39.963894,39.963894,0.000931,0.001212,0.000931,false
39.963545,39.963545,0.000863,0.000863,0.000863,false
39.962957,39.962957,0.00145,0.00145,0.00145,false
39.958881,39.958881,0.000275,0.000275,0.000275,false
40.021851,40.021851,0.021479,0.020288,0.021479,false
39.983464,39.983464,0.019171,0.020378,0.019171,false
39.966317,39.966317,0.003865,0.001175,0.003865,false
39.981374,39.981374,0.017726,0.019647,0.017726,false
39.963141,39.963141,0.002709,0.000385,0.002709,false
40.002025,40.002025,0.02851,0.00134,0.02851,false
39.980545,39.980545,0.021974,0.017863,0.021974,false
40.021359,40.021359,0.01865,0.019717,0.01865,false
40.001293,40.001293,0.001004,0.038611,0.001004,false
39.980951,39.980951,0.019152,0.018269,0.019152,false
39.963269,39.963269,0.002118,0.001212,0.002118,false
40.002155,40.002155,0.027421,0.000514,0.027421,false
39.983538,39.983538,0.019131,0.019131,0.019131,false
40.002853,40.002853,0.000929,0.037747,0.000929,false
40.020774,40.020774,0.017961,0.01913,0.017961,false
39.980437,39.980437,0.019135,0.018783,0.019135,false
39.983024,39.983024,0.019996,0.017919,0.019996,false
40.003365,40.003365,0.027547,0,0.027547,false
40.002154,40.002154,0.027924,0.000515,0.027924,false
39.963031,39.963031,0.001488,0.000349,0.001488,false
39.960956,39.960956,0,0,0,false
39.99946,39.99946,0.026013,0.000863,0.026013,false
40.000633,40.000633,0.001456,0.037951,0.001456,false
39.999917,39.999917,0.027549,0,0.027549,false
40.040252,40.040252,0.000348,0.001374,0.000348,false
40.040252,40.040252,0.001003,0.000348,0.001003,false
40.003237,40.003237,0.026987,0.000897,0.026987,false
40.019765,40.019765,0.018277,0.018819,0.018277,false
39.981814,39.981814,0.01829,0.019132,0.01829,false
39.980088,39.980088,0.019132,0.019132,0.019132,false
39.962168,39.962168,0.000931,0.000514,0.000931,false
39.963728,39.963728,0.001488,0.000349,0.001488,false
39.963894,39.963894,0.000931,0.001212,0.000931,false
40.002155,40.002155,0.027432,0.001212,0.027432,false
39.981812,39.981812,0.020012,0.019131,0.020012,false
39.982675,39.982675,0.01915,0.019993,0.01915,false
39.983024,39.983024,0.019996,0.017919,0.019996,false
39.961654,39.961654,0.000493,0,0.000493,false
40.001642,40.001642,0.027065,0.000001,0.027065,false
39.965105,39.965105,0.000493,0,0.000493,false
39.982161,39.982161,0.02003,0.018782,0.02003,false
40.018352,40.018352,0.019132,0.019132,0.019132,false
40.001807,40.001807,0.026453,0.000861,0.026453,false
39.964408,39.964408,0,0,0,false
40.022184,40.022184,0.019558,0.018819,0.019558,false
40.020808,40.020808,0.019531,0.020891,0.019531,false
40.020425,40.020425,0.018276,0.019479,0.018276,false
40.016741,40.016741,0.017445,0.017445,0.017445,false
40.034186,40.034186,0,0,0,false
40.019214,40.019214,0.019152,0.019993,0.019152,false
40.039207,40.039207,0.001218,0,0.001218,false
40.040068,40.040068,0.000861,0.000861,0.000861,false
40.039207,40.039207,0.001218,0,0.001218,false
40.039207,40.039207,0.001218,0,0.001218,false
40.039207,40.039207,0.001218,0,0.001218,false
40.058339,40.058339,0.018291,0.019132,0.018291,false
40.058688,40.058688,0.018278,0.018784,0.018278,false
40.039244,40.039244,0.001686,0.001686,0.001686,false
40.012778,40.012778,0.025949,0.024459,0.025949,false
39.991298,39.991298,0.036003,0.00697,0.036003,false
39.95312,39.95312,0.075748,0.067992,0.075748,false
39.703909,39.703909,0.335082,0.338486,0.335082,false
40.037228,40.037228,0,0.001649,0,false
40.038181,40.038181,0.000492,0,0.000492,false
40.077468,40.077468,0.028273,0,0.028273,false
40.114562,40.114562,0.000914,0.001171,0.000914,false
40.114013,40.114013,0,0,0,false
40.057953,40.057953,0.019151,0.019992,0.019151,false
40.097736,40.097736,0.019143,0.01979,0.019143,false
40.113081,40.113081,0.001167,0.00086,0.001167,false
40.113666,40.113666,0.00104,0.000274,0.00104,false
40.11394,40.11394,0.000828,0,0.000828,false
40.094258,40.094258,0.02058,0.017963,0.02058,false
40.096289,40.096289,0.020322,0.019444,0.020322,false
40.039757,40.039757,0.001173,0.001173,0.001173,false
40.038694,40.038694,0.000929,0.000513,0.000929,false
40.039207,40.039207,0.001218,0,0.001218,false
40.057478,40.057478,0.019152,0.018271,0.019152,false
40.037485,40.037485,0,0,0,false
40.038346,40.038346,0.000861,0.000861,0.000861,false
40.038896,40.038896,0.000312,0.001411,0.000312,false
40.039757,40.039757,0.00055,0.001173,0.00055,false
40.038584,40.038584,0.000777,0,0.000777,false
40.039134,40.039134,0.00055,0.00055,0.00055,false
40.039445,40.039445,0.001213,0.000861,0.001213,false
40.039995,40.039995,0.000312,0.000312,0.000312,false
40.059749,40.059749,0.019133,0.019442,0.019133,false
40.060757,40.060757,0.018786,0.019131,0.018786,false
40.040455,40.040455,0.037621,0.000551,0.037621,false
40.059126,40.059126,0.019134,0.01882,0.019134,false
40.05768,40.05768,0.018274,0.018546,0.018274,false
40.018828,40.018828,0.020013,0.019133,0.020013,false
40.040618,40.040618,0.000312,0.000312,0.000312,false
40.039207,40.039207,0.001218,0,0.001218,false
40.039207,40.039207,0.001218,0,0.001218,false
40.039042,40.039042,0.00062,0.000861,0.00062,false
40.038584,40.038584,0.001659,0,0.001659,false
40.03721,40.03721,0.001715,0.000348,0.001715,false
40.039207,40.039207,0.001218,0,0.001218,false
40.038382,40.038382,0.001893,0.000825,0.001893,false
40.039042,40.039042,0.00062,0.000861,0.00062,false
40.038694,40.038694,0.000513,0.001209,0.000513,false
40.039207,40.039207,0.001218,0,0.001218,false
40.039207,40.039207,0.001218,0,0.001218,false
40.020938,40.020938,0.01915,0.018269,0.01915,false
40.000944,40.000944,0.027056,0.001724,0.027056,false
40.040068,40.040068,0.000861,0.000861,0.000861,false
40.039207,40.039207,0,0.001723,0,false
40.039207,40.039207,0.001218,0,0.001218,false
40.040417,40.040417,0.000929,0.001209,0.000929,false
40.042524,40.042524,0.001294,0.000898,0.001294,false
40.020075,40.020075,0.020012,0.019132,0.020012,false
40.039134,40.039134,0.00055,0.00055,0.00055,false
40.019452,40.019452,0.019717,0.019132,0.019717,false
40.018904,40.018904,0.018272,0.017958,0.018272,false
40.000083,40.000083,0.000863,0.037401,0.000863,false
39.981812,39.981812,0.020012,0.019131,0.020012,false
40.000083,40.000083,0.000863,0.037401,0.000863,false
39.982163,39.982163,0.018276,0.018783,0.018276,false
40.001806,40.001806,0.027672,0.000863,0.027672,false
39.981812,39.981812,0.020012,0.019131,0.020012,false
39.981812,39.981812,0.020012,0.019131,0.020012,false
40.020077,40.020077,0.01829,0.019131,0.01829,false
40.001641,40.001641,0.027782,0,0.027782,false
40.000779,40.000779,0.027687,0.000861,0.027687,false
40.019562,40.019562,0.019996,0.018619,0.019996,false
40.01804,40.01804,0.019444,0.019444,0.019444,false
40.018041,40.018041,0.019135,0.018821,0.019135,false
40.037173,40.037173,0.000312,0.000312,0.000312,false
39.999458,39.999458,0.027673,0.000238,0.027673,false
39.99977,39.99977,0.00055,0.038814,0.00055,false
40.001806,40.001806,0.027672,0.000863,0.027672,false
40.04093,40.04093,0,0,0,false
40.000944,40.000944,0.027083,0.000002,0.027083,false
39.99922,39.99922,0.027057,0,0.027057,false
39.962168,39.962168,0.001212,0.001212,0.001212,false
40.002502,40.002502,0.028164,0.000863,0.028164,false
40.001639,40.001639,0.028767,0,0.028767,false
40.001806,40.001806,0.027672,0.000863,0.027672,false
40.019214,40.019214,0.019993,0.018271,0.019993,false
39.980088,39.980088,0.019132,0.019132,0.019132,false
39.99922,39.99922,0,0.038264,0,false
40.020938,40.020938,0.01915,0.018269,0.01915,false
39.981812,39.981812,0.020012,0.019131,0.020012,false
39.99922,39.99922,0.027057,0,0.027057,false
39.980951,39.980951,0.018269,0.019995,0.018269,false
39.980786,39.980786,0.018787,0.019132,0.018787,false
39.982161,39.982161,0.019134,0.020508,0.019134,false
39.963545,39.963545,0.000863,0.000863,0.000863,false
39.962682,39.962682,0.00122,0,0.00122,false
40.000083,40.000083,0.026454,0.000863,0.026454,false
39.980088,39.980088,0.019132,0.019132,0.019132,false
39.980088,39.980088,0.019132,0.019132,0.019132,false
39.99922,39.99922,0.027057,0,0.027057,false
39.962682,39.962682,0.00122,0,0.00122,false
40.019215,40.019215,0.018269,0.018269,0.018269,false
39.99922,39.99922,0.027057,0,0.027057,false
39.962003,39.962003,0.000349,0.000349,0.000349,false
39.961305,39.961305,0.000349,0.000349,0.000349,false
39.962517,39.962517,0.000863,0.000165,0.000863,false
39.978784,39.978784,0.019993,0.018783,0.019993,false
39.980474,39.980474,0.019995,0.017094,0.019995,false
39.980363,39.980363,0.019407,0.019407,0.019407,false
40.006348,40.006348,0.00328,0.044695,0.00328,false
40.009106,40.009106,0.02732,0.001594,0.02732,false
39.986858,39.986858,0.020984,0.018228,0.020984,false
40.025392,40.025392,0.01884,0.019752,0.01884,false
40.026363,40.026363,0.019517,0.019404,0.019517,false
39.987832,39.987832,0.01948,0.019128,0.01948,false
39.96964,39.96964,0.001331,0.000936,0.001331,false
39.966904,39.966904,0.000779,0,0.000779,false
39.988456,39.988456,0.018253,0.01968,0.018253,false
40.027261,40.027261,0.020085,0.019129,0.020085,false
40.007198,40.007198,0.027721,0.000934,0.027721,false
39.989942,39.989942,0.01915,0.020063,0.01915,false
40.008483,40.008483,0.026826,0.000347,0.026826,false
39.987484,39.987484,0.019132,0.01878,0.019132,false
40.008132,40.008132,0.028374,0,0.028374,false
40.007198,40.007198,0.027721,0.000934,0.027721,false
40.006612,40.006612,0.000348,0.038606,0.000348,false
40.00696,40.00696,0.027545,0,0.027545,false
39.988803,39.988803,0.02135,0.018227,0.02135,false
40.004265,40.004265,0.026918,0.0009,0.026918,false
39.987558,39.987558,0.017738,0.019479,0.017738,false
39.988805,39.988805,0.017977,0.020028,0.017977,false
40.013215,40.013215,0.025877,0.001048,0.025877,false
39.959834,39.959834,0.006546,0.007509,0.006546,false
38.760568,38.760568,1.129311,1.04492,1.129311,false
39.989258,39.989258,0.0378,0.039504,0.0378,false
39.978983,39.978983,0.020954,0.022508,0.020954,false
40.018828,40.018828,0.020013,0.019133,0.020013,false
40.017142,40.017142,0.019207,0.019169,0.019207,false
39.980015,39.980015,0.019169,0.017958,0.019169,false
39.961543,39.961543,0.001348,0.000514,0.001348,false
39.998269,39.998269,0.025397,0,0.025397,false
40.001478,40.001478,0.003596,0.03608,0.003596,false
39.983997,39.983997,0.018368,0.020471,0.018368,false
39.96259,39.96259,0.002267,0.000936,0.002267,false
39.966243,39.966243,0.001762,0.001762,0.001762,false
39.981098,39.981098,0.018579,0.019848,0.018579,false
39.964242,39.964242,0.001261,0.000863,0.001261,false
39.980474,39.980474,0.019995,0.017094,0.019995,false
39.983648,39.983648,0.018414,0.02082,0.018414,false
39.961103,39.961103,0.003378,0.000147,0.003378,false
39.963545,39.963545,0.000863,0.000863,0.000863,false
40.00012,40.00012,0.026534,0.000823,0.026534,false
40.04093,40.04093,0,0,0,false
40.000082,40.000082,0.027673,0.000861,0.027673,false
39.980088,39.980088,0.019132,0.019132,0.019132,false
39.96013,39.96013,0.000826,0.000826,0.000826,false
39.99922,39.99922,0.027057,0,0.027057,false
39.99977,39.99977,0.027448,0.00055,0.027448,false
40.840172,40.840172,0.594029,0.019682,0.594029,false
32.750875,32.750875,11.332375,0.958746,11.332375,false
34.731325,34.731325,6.611962,8.67979,6.611962,false
40.341756,40.341756,0.128406,0.313639,0.128406,false
41.065291,41.065291,0.201769,0.193811,0.201769,false
40.984991,40.984991,0.319839,0.221898,0.319839,false
41.357267,41.357267,0.150167,0.06529,0.150167,false
